time,ask,high_option_ask,low_option_ask,spx_price
14:10,2,49.8,75.4,5108.37
14:11,2,45.3,69.9,5107.71
14:12,2,48.3,74.3,5109.41
14:13,2,47.4,72.3,5108.94
14:14,3,46.0,70.7,5107.85
14:15,3,42.5,67.5,5107.8
14:16,3,40.9,65.4,5107.92
14:17,4,40.6,65.4,5109.15
14:18,5,39.0,63.6,5107.25
14:19,6,35.8,60.1,5106.83
14:20,6,35.4,59.7,5105.83
14:21,5,37.8,62.5,5106.27
14:22,5,36.8,61.2,5105.86
14:23,4,36.8,61.4,5106.1
14:24,4,39.5,64.2,5106.85
14:25,3,40.0,64.7,5105.88
14:26,4,39.7,64.5,5105.72
14:27,7,37.3,61.9,5105.57
14:28,10,31.7,55.9,5104.74
14:29,11,27.9,51.8,5104.11
14:30,16,25.8,49.5,5105.26
14:31,18,20.1,44.1,5104.8
14:32,23,21.5,43.3,5102.01
14:33,22,18.5,38.3,5102.98
14:34,23,20.9,42.2,5103.05
14:35,21,17.4,37.1,5102.02
14:36,20,20.8,42.0,5104.04
14:37,16,22.2,44.5,5105.09
14:38,14,25.4,48.5,5103.86
14:39,15,24.3,47.1,5104.87
14:40,18,23.2,45.9,5106.45
14:41,21,21.6,44.0,5106.48
14:42,21,19.3,41.1,5106.11
14:43,23,18.0,39.6,5106.93
14:44,25,19.0,41.1,5105.66
14:45,25,13.7,33.1,5106.01
14:46,22,17.1,38.4,5107.02
14:47,23,17.9,39.7,5105.11
14:48,23,17.7,39.4,5105.41
14:49,21,18.0,39.6,5104.78
14:50,22,18.8,41.0,5105.39
14:51,20,17.4,39.7,5106.19
14:52,22,18.6,41.2,5105.79
14:53,26,14.8,35.9,5105.88
14:54,26,15.0,36.3,5105.56
14:55,32,14.3,35.7,5104.64
14:56,32,9.5,27.4,5104.35
14:57,32,10.8,30.2,5105.34
14:58,35,11.6,31.7,5106.93
14:59,35,10.1,28.7,5108.0
15:00,37,10.1,29.3,5109.48
15:01,39,6.8,22.2,5109.41
15:02,38,6.9,22.7,5109.57
15:03,36,7.5,25.0,5109.36
15:04,38,8.6,27.0,5108.23
15:05,37,6.6,22.5,5108.47
15:06,37,8.7,26.6,5108.71
15:07,36,8.7,26.8,5109.02
15:08,37,8.6,26.8,5109.08
15:09,36,8.7,27.2,5110.2
15:10,39,8.9,27.9,5110.39
15:11,41,6.1,22.8,5111.01
15:12,42,6.4,23.4,5110.36
15:13,42,6.2,23.1,5109.53
15:14,41,6.2,23.5,5109.89
15:15,45,6.7,24.7,5109.44
15:16,45,5.4,21.9,5109.73
15:17,48,4.9,21.0,5109.61
15:18,49,3.8,17.8,5108.43
15:19,49,4.8,20.7,5108.63
15:20,49,4.0,18.6,5109.51
15:21,51,4.7,21.3,5110.41
15:22,51,4.5,21.0,5110.0
15:23,54,3.3,18.2,5110.44
15:24,62,3.3,18.8,5110.9
15:25,61,2.9,17.8,5111.43
15:26,63,2.9,18.2,5111.11
15:27,73,2.3,16.1,5111.29
15:28,63,1.75,13.6,5111.32
15:29,59,1.55,11.7,5111.51
15:30,61,1.4,10.6,5112.37
15:31,62,1.2,10.6,5109.66
15:32,60,1.2,10.8,5110.33
15:33,65,1.05,10.3,5109.42
15:34,64,1.05,11.0,5109.31
15:35,60,1.0,10.8,5108.22
15:36,57,0.8,9.0,5108.03
15:37,59,0.55,8.1,5108.07
15:38,56,0.6,8.4,5108.34
15:39,52,0.4,6.7,5107.26
15:40,54,0.3,5.9,5106.97
15:41,44,0.3,6.2,5106.4
15:42,43,0.2,3.9,5106.0
15:43,44,0.2,4.4,5106.32
15:44,52,0.2,4.0,5104.72
15:45,61,0.25,6.0,5101.42
15:46,66,0.3,8.1,5103.75
15:47,64,0.25,6.7,5103.45
15:48,66,0.25,7.5,5103.44
15:49,70,0.3,7.1,5105.24
15:50,81,0.4,9.4,5104.72
15:51,80,0.3,7.1,5104.91
15:52,84,0.25,7.2,5104.29
15:53,76,0.3,8.9,5103.52
15:54,88,0.1,4.5,5103.46
15:55,95,0.2,10.5,5102.59
15:56,84,0.1,7.2,5100.17
15:57,62,0.1,2.75,5100.21
15:58,47,0.05,1.35,5100.62
15:59,29,0.05,0.6,5101.43
