time,ask,high_option_ask,low_option_ask,spx_price
09:31,17,24.8,47.0,5078.14
09:32,17,25.3,47.8,5075.32
09:33,17,23.5,45.7,5073.44
09:34,17,23.9,46.2,5079.42
09:35,15,24.7,47.2,5082.93
09:36,14,24.4,46.9,5082.61
09:37,13,26.6,49.4,5081.3
09:38,12,27.0,49.8,5082.43
09:39,12,27.7,50.6,5084.8
09:40,12,28.1,51.0,5088.64
09:41,13,28.9,51.9,5083.57
09:42,13,27.7,50.6,5083.7
09:43,12,27.5,50.5,5084.42
09:44,12,28.3,51.5,5083.01
09:45,12,28.0,51.0,5085.25
09:46,12,28.1,51.3,5086.48
09:47,12,28.4,51.5,5086.6
09:48,12,28.5,51.6,5088.08
09:49,13,28.0,51.1,5085.92
09:50,13,25.5,48.2,5089.65
09:51,13,26.5,49.4,5093.84
09:52,13,26.5,49.4,5095.55
09:53,14,26.9,49.9,5093.49
09:54,15,23.8,46.5,5094.61
09:55,15,24.5,47.2,5095.48
09:56,15,24.5,47.3,5097.77
09:57,16,23.5,46.0,5095.22
09:58,17,22.3,44.5,5096.56
09:59,20,21.2,43.2,5095.43
10:00,24,18.0,39.4,5094.32
10:01,26,15.5,36.1,5094.97
10:02,27,14.6,34.6,5096.43
10:03,27,14.0,33.2,5097.35
10:04,26,15.3,35.4,5100.53
10:05,26,15.0,34.9,5101.01
10:06,24,16.1,36.7,5099.81
10:07,22,17.2,38.4,5095.05
10:08,20,19.4,41.2,5099.42
10:09,21,18.9,40.6,5101.63
10:10,20,18.9,40.6,5101.5
10:11,22,19.1,40.9,5102.38
10:12,25,16.1,36.8,5103.36
10:13,27,15.3,35.4,5104.91
10:14,27,14.2,34.0,5104.39
10:15,26,14.2,34.1,5104.38
10:16,26,15.5,36.1,5102.92
10:17,27,14.6,34.8,5104.88
10:18,31,12.8,31.6,5104.13
10:19,32,11.9,30.2,5103.41
10:20,31,11.3,29.2,5103.33
10:21,30,11.7,30.2,5101.99
10:22,31,11.9,30.7,5101.01
10:23,30,12.2,31.2,5101.54
10:24,28,14.0,34.2,5103.83
10:25,28,14.3,34.5,5104.53
10:26,28,14.4,34.5,5102.66
10:27,29,12.9,32.2,5103.12
10:28,29,12.9,32.3,5102.31
10:29,29,13.8,33.8,5099.75
10:30,27,13.7,33.5,5096.99
10:31,26,15.3,36.2,5094.4
10:32,26,15.2,35.9,5096.3
10:33,26,15.4,36.3,5100.6
10:34,27,14.3,34.8,5100.6
10:35,27,14.1,34.6,5101.44
10:36,27,14.1,34.5,5102.86
10:37,29,13.2,33.1,5100.97
10:38,30,12.6,32.3,5099.85
10:39,32,12.5,31.9,5099.98
10:40,31,11.3,29.9,5100.29
10:41,30,12.3,31.7,5100.88
10:42,32,12.9,33.0,5101.24
10:43,34,10.9,29.5,5101.6
10:44,32,10.6,29.1,5099.02
10:45,31,12.4,32.0,5099.13
10:46,30,12.4,31.9,5098.19
10:47,30,12.8,32.7,5098.66
10:48,33,11.5,30.6,5100.48
10:49,34,10.4,28.7,5102.25
10:50,35,9.2,26.5,5102.5
10:51,35,9.1,26.7,5098.52
10:52,37,8.6,25.7,5098.62
10:53,38,8.1,24.8,5099.77
10:54,38,7.4,23.3,5102.87
10:55,37,7.3,23.2,5104.58
10:56,37,8.6,25.8,5104.33
10:57,37,7.9,24.4,5104.88
10:58,36,8.5,25.5,5103.6
10:59,36,8.7,26.0,5103.75
11:00,36,9.2,26.9,5103.58
11:01,36,9.0,26.5,5104.64
11:02,35,8.9,26.3,5106.19
11:03,34,9.5,27.6,5108.54
11:04,34,10.5,29.3,5110.35
11:05,35,10.4,29.1,5107.21
11:06,34,9.3,27.5,5107.24
11:07,33,10.7,29.8,5105.09
11:08,31,10.8,30.0,5105.6
11:09,30,12.3,32.4,5104.73
11:10,29,12.5,32.6,5103.31
11:11,30,12.8,33.1,5101.79
11:12,30,12.1,32.1,5096.71
11:13,31,11.7,31.3,5095.26
11:14,31,11.5,30.9,5096.29
11:15,31,12.3,32.3,5096.72
11:16,30,12.2,32.3,5096.33
11:17,29,13.0,33.6,5096.5
11:18,29,13.6,34.5,5095.95
11:19,29,13.4,34.2,5096.96
11:20,30,12.6,33.1,5098.99
11:21,31,12.5,32.9,5097.43
11:22,31,12.8,33.3,5095.98
11:23,33,11.3,31.1,5096.04
11:24,31,11.6,31.6,5094.91
11:25,30,11.6,31.7,5095.8
11:26,28,13.0,33.8,5096.03
11:27,27,13.8,34.9,5097.41
11:28,27,13.4,34.4,5098.41
11:29,28,13.5,34.7,5099.32
11:30,28,12.5,33.3,5097.88
11:31,27,13.7,35.0,5096.83
11:32,29,12.4,33.2,5098.43
11:33,28,12.6,33.7,5098.14
11:34,28,13.3,34.7,5096.58
11:35,29,13.1,34.3,5096.85
11:36,30,12.3,33.2,5097.48
11:37,36,10.9,31.0,5097.42
11:38,39,8.2,26.0,5098.86
11:39,40,7.6,25.3,5098.45
11:40,38,8.7,27.2,5098.62
11:41,38,7.8,25.3,5097.95
11:42,39,8.3,26.0,5100.09
11:43,37,8.0,25.3,5100.31
11:44,37,8.2,26.3,5102.31
11:45,39,8.4,26.6,5104.06
11:46,39,7.6,25.1,5104.6
11:47,38,8.2,26.2,5103.07
11:48,39,8.5,26.8,5103.37
11:49,39,8.1,26.0,5105.34
11:50,39,7.8,25.6,5104.58
11:51,38,8.1,26.3,5103.64
11:52,39,8.4,26.8,5104.02
11:53,40,7.2,24.6,5102.53
11:54,39,7.3,24.9,5100.6
11:55,39,7.9,26.0,5101.35
11:56,40,7.6,25.5,5101.28
11:57,40,7.4,24.8,5101.05
11:58,39,7.5,25.0,5100.96
11:59,40,8.3,26.6,5102.13
12:00,39,7.5,25.2,5101.56
12:01,40,7.5,25.3,5098.16
12:02,42,6.8,23.8,5100.43
12:03,41,6.7,23.7,5100.18
12:04,42,7.2,24.8,5099.68
12:05,42,6.5,23.4,5101.02
12:06,40,6.9,24.4,5100.12
12:07,40,7.9,26.2,5099.99
12:08,41,7.1,24.9,5099.37
12:09,42,6.5,23.7,5100.68
12:10,40,7.1,24.9,5101.3
12:11,41,7.2,25.1,5102.18
12:12,38,7.6,26.0,5101.48
12:13,38,8.6,27.9,5101.65
12:14,39,7.8,26.3,5102.17
12:15,38,8.2,26.9,5102.88
12:16,37,8.6,27.8,5102.72
12:17,38,8.9,28.2,5102.82
12:18,36,9.1,28.6,5102.0
12:19,35,9.5,29.4,5102.54
12:20,36,9.4,29.4,5103.01
12:21,35,9.6,29.8,5102.08
12:22,34,10.0,30.3,5103.19
12:23,34,10.2,30.5,5103.72
12:24,37,9.0,28.7,5103.31
12:25,41,7.8,26.7,5103.54
12:26,42,6.8,24.6,5104.82
12:27,42,7.3,25.7,5103.53
12:28,42,7.1,25.3,5104.23
12:29,40,6.7,24.4,5103.75
12:30,39,8.0,27.2,5104.33
12:31,38,8.5,28.3,5103.99
12:32,39,8.6,28.3,5102.53
12:33,40,7.0,25.3,5103.29
12:34,39,7.7,26.7,5104.29
12:35,41,8.3,27.8,5105.56
12:36,41,7.1,25.5,5105.28
12:37,42,7.4,26.2,5106.24
12:38,41,7.0,25.5,5106.89
12:39,41,7.3,26.0,5107.54
12:40,39,7.6,26.7,5108.19
12:41,41,8.2,27.9,5108.16
12:42,42,6.7,25.1,5108.06
12:43,40,7.5,26.6,5107.87
12:44,38,7.7,26.9,5106.11
12:45,39,8.3,28.2,5107.04
12:46,40,7.7,27.0,5106.98
12:47,42,7.7,27.3,5107.84
12:48,42,6.8,25.5,5106.24
12:49,42,7.0,25.9,5107.24
12:50,41,7.5,26.8,5107.4
12:51,41,7.2,26.3,5108.02
12:52,41,7.7,27.4,5107.74
12:53,37,8.0,27.9,5108.06
12:54,34,9.5,30.6,5108.3
12:55,32,9.9,31.1,5108.57
12:56,34,10.3,31.7,5109.95
12:57,35,8.8,29.2,5109.95
12:58,37,8.7,29.1,5110.32
12:59,37,8.1,28.3,5110.15
13:00,35,8.5,28.8,5111.34
13:01,34,10.0,31.1,5111.54
13:02,33,9.9,31.0,5109.81
13:03,34,10.0,31.3,5111.48
13:04,33,9.4,30.4,5110.69
13:05,33,10.1,31.4,5110.58
13:06,32,10.0,31.3,5111.1
13:07,33,10.2,31.7,5111.8
13:08,33,9.4,30.5,5110.84
13:09,32,10.1,31.5,5109.87
13:10,30,10.4,32.0,5109.64
13:11,30,10.8,32.9,5111.66
13:12,28,10.9,32.7,5110.75
13:13,29,10.9,32.9,5110.31
13:14,29,10.8,32.7,5111.43
13:15,29,10.8,32.7,5111.66
13:16,29,10.6,32.5,5112.66
13:17,29,11.2,33.3,5110.73
13:18,29,10.9,33.0,5110.26
13:19,30,11.0,33.1,5110.35
13:20,31,10.6,32.6,5110.57
13:21,32,9.7,31.3,5111.2
13:22,29,10.4,32.3,5111.49
13:23,29,11.4,33.9,5112.63
13:24,30,10.2,32.2,5111.92
13:25,29,10.4,32.4,5112.43
13:26,29,10.9,33.1,5113.18
13:27,28,11.1,33.4,5113.37
13:28,27,11.4,34.0,5112.61
13:29,28,11.5,34.0,5111.84
13:30,28,11.0,33.4,5111.97
13:31,28,11.5,34.0,5110.94
13:32,29,10.9,33.3,5111.97
13:33,29,10.4,32.6,5112.3
13:34,28,10.6,32.9,5113.33
13:35,29,11.0,33.6,5113.02
13:36,28,10.4,32.8,5113.97
13:37,26,10.7,33.2,5113.92
13:38,23,11.5,34.3,5112.84
13:39,21,12.1,35.1,5112.94
13:40,22,12.0,35.0,5112.3
13:41,22,12.8,35.9,5110.16
13:42,22,12.1,35.2,5108.53
13:43,23,12.1,35.2,5110.24
13:44,23,12.0,34.9,5110.54
13:45,23,11.8,34.7,5110.32
13:46,24,11.4,34.6,5111.46
13:47,24,10.6,33.4,5111.68
13:48,24,11.5,34.6,5110.96
13:49,23,11.0,33.9,5112.01
13:50,23,12.1,35.4,5112.86
13:51,23,11.1,34.2,5113.01
13:52,23,10.6,33.4,5112.91
13:53,23,11.3,34.4,5112.47
13:54,21,11.7,34.8,5113.06
13:55,20,12.2,35.6,5112.41
13:56,21,12.0,35.3,5111.43
13:57,20,11.5,34.7,5111.84
13:58,18,12.9,36.5,5110.96
13:59,18,13.0,36.5,5109.69
14:00,17,12.7,36.2,5110.09
14:01,17,13.1,36.7,5109.44
14:02,17,12.8,36.4,5109.25
14:03,16,12.9,36.6,5109.3
14:04,16,13.0,36.7,5108.58
14:05,15,13.5,37.4,5107.6
14:06,14,13.2,37.2,5108.47
14:07,14,13.5,37.4,5108.29
14:08,13,14.0,37.9,5108.98
14:09,13,14.0,38.1,5109.77
14:10,14,14.0,38.1,5108.37
14:11,12,13.2,37.3,5107.71
14:12,12,14.1,38.3,5109.41
14:13,12,14.1,38.4,5108.94
14:14,11,14.5,39.0,5107.85
14:15,10,14.3,38.7,5107.8
14:16,11,13.8,38.2,5107.92
14:17,9,14.7,39.1,5109.15
14:18,10,14.7,39.1,5107.25
14:19,11,14.2,38.4,5106.83
14:20,11,14.1,38.6,5105.83
14:21,11,13.6,37.9,5106.27
14:22,18,12.9,37.0,5105.86
14:23,16,11.1,34.7,5106.1
14:24,14,12.4,36.4,5106.85
14:25,15,12.5,36.6,5105.88
14:26,14,12.8,36.9,5105.72
14:27,15,12.8,36.8,5105.57
14:28,14,12.3,36.2,5104.74
14:29,14,12.9,37.0,5104.11
14:30,15,12.0,35.8,5105.26
14:31,18,11.5,35.2,5104.8
14:32,19,10.0,33.4,5102.01
14:33,25,11.0,34.7,5102.98
14:34,28,8.4,30.9,5103.05
14:35,28,8.6,31.7,5102.02
14:36,32,8.8,32.0,5104.04
14:37,31,8.2,30.6,5105.09
14:38,27,8.8,32.0,5103.86
14:39,27,9.2,32.5,5104.87
14:40,26,9.0,32.2,5106.45
14:41,27,8.6,31.8,5106.48
14:42,28,8.0,31.0,5106.11
14:43,31,8.0,31.0,5106.93
14:44,30,8.4,31.4,5105.66
14:45,32,7.8,30.8,5106.01
14:46,34,7.1,29.9,5107.02
14:47,33,7.4,30.4,5105.11
14:48,33,7.0,29.9,5105.41
14:49,32,7.1,30.0,5104.78
14:50,27,7.4,30.5,5105.39
14:51,26,8.6,32.4,5106.19
14:52,25,7.9,31.2,5105.79
14:53,25,8.4,31.9,5105.88
14:54,26,8.2,31.7,5105.56
14:55,34,7.4,30.7,5104.64
14:56,33,6.2,28.6,5104.35
14:57,29,7.4,30.8,5105.34
14:58,34,6.9,30.3,5106.93
14:59,33,6.3,29.3,5108.0
15:00,34,6.4,29.5,5109.48
15:01,36,6.3,29.3,5109.41
15:02,37,5.8,28.3,5109.57
15:03,38,5.6,28.0,5109.36
15:04,36,5.8,28.3,5108.23
15:05,36,6.0,28.7,5108.47
15:06,35,5.4,27.9,5108.71
15:07,27,6.3,29.5,5109.02
15:08,27,7.7,31.4,5109.08
15:09,33,6.1,29.2,5110.2
15:10,38,5.6,28.5,5110.39
15:11,34,5.4,28.1,5111.01
15:12,32,5.9,29.0,5110.36
15:13,33,5.9,29.1,5109.53
15:14,34,5.6,28.5,5109.89
15:15,36,5.7,28.7,5109.44
15:16,31,5.3,28.2,5109.73
15:17,33,6.1,29.7,5109.61
15:18,37,5.6,28.9,5108.43
15:19,33,5.2,28.2,5108.63
15:20,36,4.7,27.5,5109.51
15:21,37,5.1,28.2,5110.41
15:22,42,4.7,27.5,5110.0
15:23,45,3.8,25.8,5110.44
15:24,49,3.3,24.9,5110.9
15:25,41,3.7,25.8,5111.43
15:26,38,4.3,26.9,5111.11
15:27,40,4.5,27.3,5111.29
15:28,37,4.6,27.5,5111.32
15:29,29,5.1,28.3,5111.51
15:30,33,5.2,28.8,5112.37
15:31,25,5.9,29.8,5109.66
15:32,23,6.4,30.6,5110.33
15:33,25,6.0,30.1,5109.42
15:34,21,5.3,28.9,5109.31
15:35,19,6.9,31.2,5108.22
15:36,18,6.9,31.2,5108.03
15:37,22,6.3,30.5,5108.07
15:38,19,6.5,30.6,5108.34
15:39,20,6.5,30.7,5107.26
15:40,28,5.9,29.9,5106.97
15:41,25,4.7,28.4,5106.4
15:42,20,5.6,29.6,5106.0
15:43,16,6.8,31.2,5106.32
15:44,14,6.5,30.9,5104.72
15:45,12,7.1,31.7,5101.42
15:46,9,7.2,31.7,5103.75
15:47,6,8.3,32.9,5103.45
15:48,9,7.6,32.2,5103.44
15:49,9,7.3,31.9,5105.24
15:50,8,8.8,33.8,5104.72
15:51,11,6.9,31.7,5104.91
15:52,8,6.8,31.7,5104.29
15:53,6,7.9,33.1,5103.52
15:54,5,7.2,32.2,5103.46
15:55,1,8.7,33.6,5102.59
15:56,2,9.5,34.5,5100.17
15:57,1,8.7,33.6,5100.21
15:58,1,8.3,33.3,5100.62
15:59,1,9.0,34.2,5101.43
