time,ask,high_option_ask,low_option_ask,spx_price
09:31,17,3.4,0.85,5078.14
09:32,17,3.7,0.9,5075.32
09:33,19,3.7,0.9,5073.44
09:34,20,0.0,0.0,5079.42
09:35,19,5.0,0.0,5082.93
09:36,18,5.3,30.0,5082.61
09:37,19,5.0,7.0,5081.3
09:38,20,5.0,2.0,5082.43
09:39,21,5.8,1.4,5084.8
09:40,22,6.5,1.55,5088.64
09:41,21,5.6,1.5,5083.57
09:42,22,5.2,1.6,5083.7
09:43,23,6.5,2.0,5084.42
09:44,22,6.4,1.9,5083.01
09:45,22,6.5,1.7,5085.25
09:46,22,5.7,1.65,5086.48
09:47,22,6.0,1.6,5086.6
09:48,21,6.0,1.45,5088.08
09:49,22,5.2,1.3,5085.92
09:50,24,5.6,1.45,5089.65
09:51,23,6.2,1.6,5093.84
09:52,23,5.5,1.35,5095.55
09:53,25,6.5,1.7,5093.49
09:54,25,6.8,1.75,5094.61
09:55,25,6.2,1.55,5095.48
09:56,26,7.1,1.85,5097.77
09:57,26,7.2,1.85,5095.22
09:58,27,7.0,1.8,5096.56
09:59,26,7.3,1.9,5095.43
10:00,27,7.7,2.05,5094.32
10:01,28,7.8,2.05,5094.97
10:02,28,7.7,2.0,5096.43
10:03,28,7.9,2.05,5097.35
10:04,28,8.0,2.15,5100.53
10:05,28,8.0,2.15,5101.01
10:06,26,7.4,1.9,5099.81
10:07,26,6.6,1.7,5095.05
10:08,25,5.8,1.45,5099.42
10:09,24,6.0,1.55,5101.63
10:10,22,5.2,1.3,5101.5
10:11,22,5.4,1.35,5102.38
10:12,24,5.5,1.35,5103.36
10:13,25,5.8,1.5,5104.91
10:14,24,5.7,1.45,5104.39
10:15,22,5.4,1.35,5104.38
10:16,21,4.7,1.15,5102.92
10:17,19,4.5,1.05,5104.88
10:18,17,3.9,0.9,5104.13
10:19,15,3.3,0.75,5103.41
10:20,16,3.2,0.75,5103.33
10:21,16,3.3,0.75,5101.99
10:22,16,2.95,0.7,5101.01
10:23,18,3.5,0.8,5101.54
10:24,19,3.9,0.9,5103.83
10:25,20,3.9,0.9,5104.53
10:26,21,4.1,0.95,5102.66
10:27,21,4.4,1.0,5103.12
10:28,21,4.3,0.95,5102.31
10:29,23,4.4,1.0,5099.75
10:30,23,4.7,1.05,5096.99
10:31,24,4.8,1.05,5094.4
10:32,23,4.7,1.0,5096.3
10:33,23,5.4,1.2,5100.6
10:34,24,4.7,1.0,5100.6
10:35,23,4.8,1.0,5101.44
10:36,21,4.4,0.9,5102.86
10:37,20,3.8,0.8,5100.97
10:38,19,3.8,0.8,5099.85
10:39,17,3.2,0.6,5099.98
10:40,17,2.65,0.5,5100.29
10:41,15,2.85,0.55,5100.88
10:42,16,2.75,0.5,5101.24
10:43,16,2.7,0.5,5101.6
10:44,18,3.0,0.55,5099.02
10:45,19,3.5,0.65,5099.13
10:46,20,3.8,0.65,5098.19
10:47,21,3.8,0.65,5098.66
10:48,22,3.9,0.7,5100.48
10:49,23,4.4,0.75,5102.25
10:50,23,4.2,0.7,5102.5
10:51,24,4.5,0.75,5098.52
10:52,24,4.5,0.75,5098.62
10:53,24,4.4,0.75,5099.77
10:54,23,4.2,0.65,5102.87
10:55,24,4.4,0.75,5104.58
10:56,25,4.7,0.8,5104.33
10:57,24,4.4,0.7,5104.88
10:58,27,4.8,0.8,5103.6
10:59,29,5.7,0.95,5103.75
11:00,28,5.6,0.95,5103.58
11:01,28,5.5,0.95,5104.64
11:02,29,5.3,0.9,5106.19
11:03,28,5.4,0.9,5108.54
11:04,28,5.5,0.9,5110.35
11:05,25,5.0,0.85,5107.21
11:06,26,4.4,0.7,5107.24
11:07,24,4.6,0.75,5105.09
11:08,24,4.3,0.7,5105.6
11:09,27,4.4,0.75,5104.73
11:10,27,5.1,0.85,5103.31
11:11,27,5.1,0.85,5101.79
11:12,27,4.7,0.75,5096.71
11:13,29,5.2,0.85,5095.26
11:14,31,6.4,1.1,5096.29
11:15,31,6.2,1.05,5096.72
11:16,33,7.1,1.3,5096.33
