time,ask,high_option_ask,low_option_ask,spx_price
09:31,9,34.2,57.6,5078.14
09:32,9,35.1,58.8,5075.32
09:33,8,33.2,56.7,5073.44
09:34,10,30.9,54.3,5079.42
09:35,11,31.2,54.7,5082.93
09:36,12,29.5,53.4,5082.61
09:37,12,29.1,52.3,5081.3
09:38,12,28.7,52.3,5082.43
09:39,14,26.4,49.5,5084.8
09:40,14,25.4,47.9,5088.64
09:41,13,26.0,48.4,5083.57
09:42,12,27.6,50.2,5083.7
09:43,10,30.2,54.2,5084.42
09:44,10,31.2,55.3,5083.01
09:45,9,31.3,55.1,5085.25
09:46,10,32.3,55.7,5086.48
09:47,9,31.4,54.7,5086.6
09:48,10,32.0,55.2,5088.08
09:49,10,31.7,55.1,5085.92
09:50,10,30.6,53.8,5089.65
09:51,12,29.6,52.5,5093.84
09:52,11,28.5,51.4,5095.55
09:53,10,29.3,52.4,5093.49
09:54,10,30.7,54.1,5094.61
09:55,9,30.9,54.3,5095.48
09:56,9,32.4,56.0,5097.77
09:57,9,30.8,54.2,5095.22
09:58,9,31.2,54.7,5096.56
09:59,9,30.6,54.0,5095.43
10:00,7,32.8,56.7,5094.32
10:01,8,33.3,57.1,5094.97
10:02,9,33.2,56.9,5096.43
10:03,9,31.3,54.9,5097.35
10:04,9,32.0,55.6,5100.53
10:05,8,32.0,55.7,5101.01
10:06,7,33.3,57.2,5099.81
10:07,7,33.9,57.8,5095.05
10:08,7,33.8,57.7,5099.42
10:09,8,32.9,57.6,5101.63
10:10,8,31.8,55.5,5101.5
10:11,8,32.1,55.8,5102.38
10:12,8,32.3,56.1,5103.36
10:13,7,33.0,56.8,5104.91
10:14,8,33.6,57.6,5104.39
10:15,8,31.8,55.6,5104.38
10:16,7,31.9,56.5,5102.92
10:17,7,33.4,58.0,5104.88
10:18,6,33.8,57.9,5104.13
10:19,5,35.3,59.5,5103.41
10:20,4,37.2,61.6,5103.33
10:21,4,38.6,63.0,5101.99
10:22,4,39.5,64.8,5101.01
10:23,4,39.0,63.4,5101.54
10:24,3,39.2,64.5,5103.83
10:25,3,41.4,68.1,5104.53
10:26,3,41.1,67.3,5102.66
10:27,3,41.7,66.3,5103.12
10:28,3,42.3,69.2,5102.31
10:29,3,40.8,65.4,5099.75
10:30,3,40.4,64.9,5096.99
10:31,3,40.4,64.8,5094.4
10:32,3,41.0,65.5,5096.3
10:33,3,41.4,65.9,5100.6
10:34,3,41.3,65.9,5100.6
10:35,3,39.7,64.2,5101.44
10:36,3,39.1,63.6,5102.86
10:37,3,39.6,64.2,5100.97
10:38,4,38.2,62.7,5099.85
10:39,4,37.1,60.8,5099.98
10:40,5,36.5,61.0,5100.29
10:41,5,35.2,59.5,5100.88
10:42,5,33.9,58.8,5101.24
10:43,5,33.8,59.0,5101.6
10:44,6,32.2,56.9,5099.02
10:45,6,33.2,57.5,5099.13
10:46,5,33.0,57.3,5098.19
10:47,5,34.1,58.5,5098.66
10:48,5,34.1,58.5,5100.48
10:49,5,33.0,57.3,5102.25
10:50,6,33.7,58.1,5102.5
10:51,8,30.4,54.3,5098.52
10:52,8,30.1,54.0,5098.62
10:53,8,30.2,54.0,5099.77
10:54,9,31.0,54.9,5102.87
