time,ask,high_option_ask,low_option_ask,spx_price
09:31,7,39.4,63.1,5078.14
09:32,7,41.1,64.8,5075.32
09:33,7,40.7,64.4,5073.44
09:34,7,41.8,65.6,5079.42
09:35,7,38.6,62.2,5082.93
09:36,9,37.7,61.4,5082.61
09:37,10,35.7,59.0,5081.3
09:38,11,33.6,56.7,5082.43
09:39,11,33.2,56.1,5084.8
09:40,10,34.6,57.7,5088.64
09:41,10,36.3,59.6,5083.57
09:42,10,35.5,58.9,5083.7
09:43,10,35.9,59.1,5084.42
09:44,10,36.0,59.2,5083.01
09:45,10,37.1,60.4,5085.25
09:46,10,36.9,60.3,5086.48
09:47,11,35.3,58.4,5086.6
09:48,10,34.5,57.5,5088.08
09:49,10,34.7,57.7,5085.92
09:50,11,35.3,58.4,5089.65
09:51,11,33.8,56.7,5093.84
09:52,10,34.3,57.3,5095.55
09:53,12,35.8,59.3,5093.49
09:54,11,34.4,57.4,5094.61
09:55,11,35.3,58.4,5095.48
09:56,10,34.5,57.6,5097.77
09:57,11,35.5,59.0,5095.22
09:58,11,33.5,56.5,5096.56
09:59,11,33.1,56.0,5095.43
10:00,12,35.2,58.3,5094.32
10:01,11,34.1,57.2,5094.97
10:02,12,31.5,54.1,5096.43
10:03,13,33.1,55.9,5097.35
10:04,15,29.8,52.2,5100.53
10:05,16,25.9,47.5,5101.01
10:06,17,26.2,48.2,5099.81
10:07,18,24.5,46.0,5095.05
10:08,16,23.1,44.4,5099.42
10:09,16,27.9,50.3,5101.63
10:10,15,25.5,47.5,5101.5
10:11,14,27.7,50.0,5102.38
10:12,14,29.1,51.7,5103.36
10:13,15,26.1,48.4,5104.91
10:14,15,25.2,47.2,5104.39
10:15,13,27.7,50.1,5104.38
10:16,11,29.8,52.7,5102.92
10:17,10,32.1,55.4,5104.88
10:18,11,31.6,54.7,5104.13
10:19,11,31.3,54.3,5103.41
10:20,11,30.1,52.8,5103.33
10:21,10,31.6,54.7,5101.99
10:22,11,32.2,55.4,5101.01
10:23,10,31.8,54.9,5101.54
10:24,11,31.9,55.0,5103.83
10:25,12,30.5,53.4,5104.53
10:26,13,29.6,52.3,5102.66
10:27,13,29.5,52.3,5103.12
10:28,13,27.6,50.5,5102.31
10:29,12,29.3,52.1,5099.75
10:30,13,29.1,52.0,5096.99
10:31,13,27.8,50.5,5094.4
10:32,12,28.6,51.5,5096.3
10:33,11,29.6,52.7,5100.6
10:34,9,31.3,55.0,5100.6
10:35,8,34.1,57.8,5101.44
10:36,9,33.5,57.4,5102.86
10:37,9,31.1,54.5,5100.97
10:38,9,33.1,56.7,5099.85
10:39,9,31.4,54.8,5099.98
10:40,9,31.9,55.4,5100.29
10:41,10,31.0,54.3,5100.88
10:42,10,31.1,54.4,5101.24
10:43,10,33.3,56.9,5101.6
10:44,10,30.9,54.4,5099.02
10:45,9,31.1,54.7,5099.13
10:46,8,31.8,55.2,5098.19
10:47,7,33.1,57.1,5098.66
10:48,8,32.4,56.3,5100.48
10:49,8,32.2,56.1,5102.25
10:50,7,33.2,57.2,5102.5
10:51,6,35.3,59.5,5098.52
10:52,6,35.9,60.2,5098.62
10:53,6,36.3,60.5,5099.77
10:54,5,36.3,61.1,5102.87
10:55,5,36.4,60.7,5104.58
10:56,5,36.9,61.2,5104.33
10:57,5,37.5,62.0,5104.88
10:58,4,37.3,61.7,5103.6
10:59,4,38.7,63.2,5103.75
11:00,4,38.0,62.4,5103.58
11:01,4,39.6,64.1,5104.64
11:02,3,41.7,66.4,5106.19
11:03,4,44.5,69.2,5108.54
11:04,4,40.8,65.5,5110.35
11:05,4,39.6,63.9,5107.21
11:06,4,40.8,65.3,5107.24
11:07,4,39.9,64.4,5105.09
11:08,3,39.9,64.4,5105.6
11:09,3,42.0,66.7,5104.73
11:10,3,41.8,66.4,5103.31
11:11,3,43.3,67.9,5101.79
11:12,3,43.0,67.5,5096.71
11:13,3,43.3,68.1,5095.26
11:14,3,43.7,68.4,5096.29
11:15,3,43.5,68.1,5096.72
11:16,3,44.7,69.9,5096.33
11:17,3,44.0,69.2,5096.5
11:18,3,44.5,69.1,5095.95
