time,ask,high_option_ask,low_option_ask,spx_price
09:31,41,3.3,14.2,5078.14
09:32,44,3.4,14.9,5075.32
09:33,45,2.9,13.4,5073.44
09:34,40,2.45,11.9,5079.42
09:35,39,2.55,12.1,5082.93
09:36,38,2.3,11.2,5082.61
09:37,38,2.15,10.9,5081.3
09:38,37,2.1,10.6,5082.43
09:39,35,1.8,9.4,5084.8
09:40,34,1.75,9.1,5088.64
09:41,35,1.95,9.4,5083.57
09:42,36,2.25,10.4,5083.7
09:43,37,2.55,11.8,5084.42
09:44,39,2.65,12.4,5083.01
09:45,40,2.7,12.5,5085.25
09:46,40,2.85,13.1,5086.48
09:47,40,2.65,12.5,5086.6
09:48,40,2.8,12.9,5088.08
09:49,40,2.65,12.7,5085.92
09:50,40,2.45,12.0,5089.65
09:51,39,2.25,11.3,5093.84
09:52,39,2.1,10.7,5095.55
09:53,39,2.2,11.1,5093.49
09:54,40,2.45,12.0,5094.61
09:55,40,2.5,12.1,5095.48
09:56,41,2.75,13.0,5097.77
09:57,41,2.45,12.1,5095.22
09:58,41,2.5,12.3,5096.56
09:59,41,2.35,11.8,5095.43
10:00,42,2.75,13.2,5094.32
10:01,43,2.75,13.4,5094.97
10:02,42,2.75,13.4,5096.43
10:03,42,2.35,12.2,5097.35
10:04,43,2.45,12.5,5100.53
10:05,44,2.45,12.5,5101.01
10:06,44,2.7,13.4,5099.81
10:07,44,2.8,13.7,5095.05
10:08,44,2.8,13.7,5099.42
10:09,43,2.55,13.0,5101.63
10:10,44,2.35,12.2,5101.5
10:11,44,2.45,12.4,5102.38
10:12,44,2.45,12.6,5103.36
10:13,44,2.6,13.1,5104.91
10:14,44,2.7,13.5,5104.39
10:15,43,2.3,12.3,5104.38
10:16,43,2.35,12.4,5102.92
10:17,44,2.55,13.1,5104.88
10:18,45,2.55,13.5,5104.13
10:19,46,2.85,14.4,5103.41
10:20,46,3.3,15.8,5103.33
10:21,47,3.6,16.8,5101.99
10:22,47,3.8,17.4,5101.01
10:23,47,3.6,17.0,5101.54
10:24,47,3.7,17.2,5103.83
10:25,47,4.4,19.0,5104.53
10:26,47,4.3,18.7,5102.66
10:27,47,4.5,19.3,5103.12
10:28,47,4.7,19.7,5102.31
10:29,47,4.1,18.4,5099.75
10:30,48,3.9,18.1,5096.99
10:31,48,3.9,18.1,5094.4
10:32,48,4.1,18.5,5096.3
10:33,48,4.2,18.8,5100.6
10:34,48,4.1,18.3,5100.6
10:35,48,3.8,17.6,5101.44
10:36,48,3.6,17.2,5102.86
10:37,48,3.7,17.5,5100.97
10:38,48,3.4,16.5,5099.85
10:39,48,2.9,15.1,5099.98
10:40,47,3.1,15.2,5100.29
10:41,47,2.7,14.2,5100.88
10:42,47,2.4,13.3,5101.24
10:43,46,2.4,13.2,5101.6
10:44,45,2.05,12.0,5099.02
10:45,45,2.15,12.3,5099.13
10:46,45,2.2,12.7,5098.19
10:47,46,2.45,13.4,5098.66
10:48,46,2.4,13.3,5100.48
10:49,45,2.15,12.5,5102.25
10:50,45,2.35,13.1,5102.5
10:51,42,1.7,10.9,5098.52
10:52,43,1.6,10.7,5098.62
10:53,44,1.6,10.7,5099.77
10:54,43,1.75,11.3,5102.87
10:55,41,1.55,9.9,5104.58
10:56,41,1.45,9.6,5104.33
10:57,39,1.4,9.3,5104.88
10:58,39,1.25,8.7,5103.6
10:59,37,1.2,8.6,5103.75
11:00,34,1.05,7.8,5103.58
11:01,30,0.9,6.6,5104.64
11:02,29,0.75,5.6,5106.19
11:03,30,0.8,6.2,5108.54
11:04,30,0.9,6.4,5110.35
11:05,31,0.85,6.1,5107.21
11:06,31,0.85,6.3,5107.24
11:07,33,0.95,6.7,5105.09
11:08,34,1.05,7.6,5105.6
11:09,33,0.95,6.8,5104.73
