time,ask,high_option_ask,low_option_ask,spx_price
09:31,43,1.85,10.2,5078.14
09:32,42,2.0,11.3,5075.32
09:33,43,2.7,13.7,5073.44
09:34,43,2.15,11.8,5079.42
09:35,43,2.35,12.6,5082.93
09:36,44,2.35,12.5,5082.61
09:37,44,2.25,12.2,5081.3
09:38,45,2.3,12.4,5082.43
09:39,44,2.4,12.9,5084.8
09:40,42,2.55,13.3,5088.64
09:41,41,2.0,11.4,5083.57
09:42,42,2.4,12.8,5083.7
09:43,43,2.35,12.6,5084.42
09:44,43,2.6,13.5,5083.01
09:45,43,2.45,13.1,5085.25
09:46,43,2.5,13.5,5086.48
09:47,43,2.05,11.8,5086.6
09:48,42,2.1,12.2,5088.08
09:49,41,1.8,11.0,5085.92
09:50,42,1.8,10.9,5089.65
09:51,43,2.1,12.2,5093.84
09:52,45,2.2,12.8,5095.55
09:53,46,2.35,13.5,5093.49
09:54,46,2.2,13.0,5094.61
09:55,46,2.4,13.7,5095.48
09:56,46,2.4,13.5,5097.77
09:57,46,2.4,13.6,5095.22
09:58,45,2.15,12.7,5096.56
09:59,45,1.95,11.9,5095.43
10:00,45,2.05,12.1,5094.32
10:01,46,2.55,13.8,5094.97
10:02,47,3.3,16.6,5096.43
10:03,48,2.85,15.1,5097.35
10:04,48,3.1,15.8,5100.53
10:05,48,3.7,17.6,5101.01
10:06,49,3.2,16.4,5099.81
10:07,49,3.1,15.8,5095.05
10:08,49,3.4,16.8,5099.42
10:09,48,3.9,18.1,5101.63
10:10,48,4.5,19.7,5101.5
10:11,49,3.9,18.5,5102.38
10:12,49,4.2,19.2,5103.36
10:13,48,4.7,20.4,5104.91
10:14,48,4.4,19.6,5104.39
10:15,49,4.9,20.8,5104.38
10:16,49,4.4,19.5,5102.92
10:17,49,3.9,18.6,5104.88
10:18,49,4.3,19.4,5104.13
10:19,50,4.1,18.9,5103.41
10:20,50,4.0,18.7,5103.33
10:21,50,3.9,18.4,5101.99
10:22,50,3.5,17.4,5101.01
10:23,51,3.6,17.6,5101.54
10:24,51,3.2,16.8,5103.83
10:25,51,3.6,17.8,5104.53
10:26,51,3.1,16.6,5102.66
10:27,51,3.2,16.7,5103.12
10:28,51,3.6,17.8,5102.31
10:29,51,3.7,18.2,5099.75
10:30,51,3.5,17.7,5096.99
10:31,51,3.1,16.6,5094.4
10:32,51,3.6,18.0,5096.3
10:33,50,3.7,18.2,5100.6
10:34,51,4.0,19.1,5100.6
10:35,51,3.6,18.2,5101.44
10:36,51,3.5,17.9,5102.86
10:37,51,3.8,18.9,5100.97
10:38,51,3.4,17.7,5099.85
10:39,51,3.6,18.2,5099.98
10:40,51,3.2,17.2,5100.29
10:41,51,3.4,17.8,5100.88
10:42,51,3.5,18.2,5101.24
10:43,51,3.1,17.1,5101.6
10:44,51,3.8,18.9,5099.02
10:45,51,4.1,19.9,5099.13
10:46,51,3.8,19.2,5098.19
10:47,51,3.8,19.0,5098.66
10:48,51,4.0,19.6,5100.48
10:49,51,4.1,20.1,5102.25
10:50,51,4.6,21.3,5102.5
10:51,50,4.3,20.4,5098.52
10:52,51,4.4,20.8,5098.62
10:53,52,3.9,19.5,5099.77
10:54,52,3.5,18.5,5102.87
10:55,51,4.0,19.9,5104.58
10:56,52,3.6,18.7,5104.33
10:57,52,3.9,19.5,5104.88
10:58,52,4.1,20.3,5103.6
10:59,53,3.3,18.2,5103.75
11:00,53,3.3,18.3,5103.58
11:01,53,3.4,18.5,5104.64
11:02,53,4.0,20.0,5106.19
11:03,53,3.5,18.8,5108.54
11:04,53,3.9,19.9,5110.35
11:05,53,3.9,19.9,5107.21
11:06,53,3.9,20.2,5107.24
11:07,53,4.0,20.4,5105.09
11:08,53,3.7,19.7,5105.6
11:09,53,3.9,20.3,5104.73
11:10,51,4.1,20.8,5103.31
11:11,50,4.7,22.3,5101.79
11:12,48,5.4,23.8,5096.71
11:13,48,5.2,23.4,5095.26
11:14,44,5.7,24.6,5096.29
11:15,42,6.7,26.0,5096.72
11:16,41,6.7,26.1,5096.33
11:17,41,7.4,27.1,5096.5
11:18,42,6.7,26.1,5095.95
11:19,43,6.3,25.4,5096.96
11:20,44,5.9,24.7,5098.99
11:21,43,6.3,25.5,5097.43
11:22,42,6.2,25.2,5095.98
11:23,42,6.5,25.7,5096.04
11:24,41,6.9,26.8,5094.91
11:25,41,7.0,26.9,5095.8
11:26,39,7.2,27.1,5096.03
11:27,40,7.3,27.3,5097.41
11:28,41,7.1,26.9,5098.41
11:29,43,6.7,26.2,5099.32
11:30,46,6.0,25.0,5097.88
11:31,48,5.5,24.0,5096.83
11:32,49,4.7,22.4,5098.43
11:33,47,4.9,23.0,5098.14
11:34,48,5.2,23.6,5096.58
11:35,48,5.0,23.1,5096.85
11:36,46,5.4,23.9,5097.48
11:37,44,6.0,25.1,5097.42
11:38,46,6.5,26.1,5098.86
11:39,47,5.4,24.0,5098.45
11:40,48,5.4,23.8,5098.62
11:41,49,5.2,23.6,5097.95
11:42,49,5.0,23.1,5100.09
11:43,51,4.4,21.7,5100.31
11:44,51,4.5,22.0,5102.31
11:45,52,4.3,21.5,5104.06
11:46,52,4.3,21.5,5104.6
11:47,54,3.7,20.2,5103.07
11:48,54,3.6,20.0,5103.37
11:49,55,3.7,20.2,5105.34
11:50,56,3.4,19.3,5104.58
11:51,57,2.95,17.8,5103.64
11:52,58,2.8,17.6,5104.02
11:53,58,2.4,15.8,5102.53
11:54,57,2.55,16.5,5100.6
11:55,58,2.65,17.1,5101.35
11:56,58,2.6,17.0,5101.28
11:57,58,2.65,17.2,5101.05
11:58,58,2.55,17.0,5100.96
11:59,58,2.45,16.7,5102.13
12:00,59,2.35,16.6,5101.56
12:01,60,2.45,16.8,5098.16
12:02,60,2.4,16.6,5100.43
12:03,60,1.95,14.6,5100.18
12:04,60,1.8,14.1,5099.68
12:05,60,2.05,15.2,5101.02
12:06,60,2.05,15.6,5100.12
12:07,60,1.85,14.5,5099.99
12:08,60,1.95,14.9,5099.37
12:09,60,1.85,14.4,5100.68
12:10,60,1.9,14.7,5101.3
12:11,60,2.15,15.5,5102.18
12:12,60,2.2,15.8,5101.48
12:13,60,2.35,16.4,5101.65
12:14,61,2.4,16.8,5102.17
12:15,61,2.05,15.5,5102.88
12:16,61,2.0,15.2,5102.72
12:17,61,1.75,14.3,5102.82
12:18,61,1.75,14.3,5102.0
12:19,61,1.85,14.8,5102.54
12:20,61,2.05,15.6,5103.01
12:21,62,2.3,16.6,5102.08
12:22,61,1.9,15.1,5103.19
12:23,61,1.75,14.6,5103.72
12:24,61,1.85,14.8,5103.31
12:25,61,1.75,14.5,5103.54
12:26,61,2.0,15.6,5104.82
12:27,62,2.0,15.5,5103.53
12:28,62,2.1,16.2,5104.23
12:29,62,1.8,14.9,5103.75
12:30,62,1.95,15.6,5104.33
12:31,61,1.5,13.4,5103.99
12:32,61,1.6,13.6,5102.53
12:33,61,1.45,13.1,5103.29
12:34,61,1.4,12.8,5104.29
12:35,60,1.3,12.4,5105.56
12:36,62,1.3,12.5,5105.28
12:37,62,1.4,13.2,5106.24
12:38,62,1.4,13.2,5106.89
12:39,63,1.55,14.0,5107.54
12:40,63,1.45,13.8,5108.19
12:41,63,1.25,12.6,5108.16
12:42,63,1.45,13.8,5108.06
12:43,63,1.45,13.7,5107.87
12:44,62,1.25,12.5,5106.11
12:45,58,1.0,10.7,5107.04
12:46,57,0.8,9.1,5106.98
12:47,57,0.85,9.8,5107.84
12:48,58,0.9,10.0,5106.24
12:49,58,0.85,9.8,5107.24
12:50,58,1.0,10.7,5107.4
12:51,58,0.8,9.6,5108.02
12:52,59,0.85,10.0,5107.74
12:53,60,0.9,10.3,5108.06
12:54,62,1.05,11.4,5108.3
12:55,61,1.05,11.7,5108.57
12:56,60,0.85,9.9,5109.95
12:57,59,0.85,9.9,5109.95
12:58,61,0.85,10.1,5110.32
12:59,62,0.95,10.7,5110.15
13:00,62,1.0,11.3,5111.34
13:01,62,0.9,10.7,5111.54
13:02,62,1.05,11.6,5109.81
13:03,62,0.9,10.7,5111.48
13:04,63,0.95,10.9,5110.69
13:05,64,1.05,11.9,5110.58
13:06,64,0.95,11.4,5111.1
13:07,65,1.1,12.3,5111.8
13:08,65,1.0,11.7,5110.84
13:09,66,1.05,12.4,5109.87
13:10,66,1.05,12.2,5109.64
13:11,66,1.05,12.2,5111.66
13:12,66,0.9,11.1,5110.75
13:13,65,0.75,10.3,5110.31
13:14,67,0.9,11.6,5111.43
13:15,67,0.95,11.8,5111.66
13:16,66,0.85,11.1,5112.66
13:17,68,0.95,11.8,5110.73
13:18,68,0.95,12.1,5110.26
13:19,68,0.95,12.2,5110.35
13:20,67,0.8,11.1,5110.57
13:21,68,0.95,12.2,5111.2
13:22,68,0.95,12.1,5111.49
13:23,69,0.9,11.7,5112.63
13:24,69,1.0,12.5,5111.92
13:25,69,0.9,11.7,5112.43
13:26,69,0.95,12.4,5113.18
13:27,70,1.05,13.1,5113.37
13:28,70,1.05,13.2,5112.61
13:29,70,0.9,12.1,5111.84
13:30,71,0.95,12.4,5111.97
13:31,71,1.05,13.2,5110.94
13:32,71,0.95,12.6,5111.97
13:33,71,0.95,12.5,5112.3
13:34,71,0.9,12.5,5113.33
13:35,71,0.9,12.3,5113.02
13:36,72,0.9,12.4,5113.97
13:37,72,0.9,12.7,5113.92
13:38,71,0.75,11.1,5112.84
13:39,71,0.7,10.9,5112.94
13:40,71,0.75,11.6,5112.3
