time,ask,high_option_ask,low_option_ask,spx_price
09:31,44,3.9,16.1,5078.14
09:32,43,4.4,17.8,5075.32
09:33,43,5.0,18.9,5073.44
09:34,43,5.2,19.4,5079.42
09:35,43,5.3,19.7,5082.93
09:36,44,5.5,20.1,5082.61
09:37,43,4.7,18.3,5081.3
09:38,43,4.7,18.2,5082.43
09:39,43,4.8,18.3,5084.8
09:40,44,4.7,18.3,5088.64
09:41,44,4.6,18.3,5083.57
09:42,44,4.4,17.7,5083.7
09:43,44,3.7,16.0,5084.42
09:44,44,3.3,14.7,5083.01
09:45,44,3.7,15.8,5085.25
09:46,43,3.3,14.8,5086.48
09:47,44,3.5,15.4,5086.6
09:48,44,3.3,14.9,5088.08
09:49,45,3.8,16.2,5085.92
09:50,44,3.9,16.6,5089.65
09:51,44,4.5,18.2,5093.84
09:52,43,4.5,18.2,5095.55
09:53,44,4.2,17.8,5093.49
09:54,44,4.4,18.2,5094.61
09:55,44,4.9,19.5,5095.48
09:56,44,4.5,18.5,5097.77
09:57,44,4.1,17.7,5095.22
09:58,44,4.3,17.9,5096.56
09:59,44,4.0,17.4,5095.43
10:00,44,4.4,18.3,5094.32
10:01,44,4.0,16.9,5094.97
10:02,44,4.0,17.2,5096.43
10:03,44,4.0,17.2,5097.35
10:04,44,3.2,15.1,5100.53
10:05,44,3.8,16.7,5101.01
10:06,45,3.7,16.7,5099.81
10:07,45,3.5,16.1,5095.05
10:08,45,3.9,17.2,5099.42
10:09,45,4.6,19.0,5101.63
10:10,44,5.4,21.0,5101.5
10:11,44,5.6,21.4,5102.38
10:12,44,5.0,19.8,5103.36
10:13,44,5.3,20.5,5104.91
10:14,45,5.2,20.1,5104.39
10:15,45,5.1,20.1,5104.38
10:16,45,5.4,20.7,5102.92
10:17,45,5.4,20.9,5104.88
10:18,45,5.3,20.9,5104.13
10:19,45,5.1,20.4,5103.41
10:20,44,5.6,21.4,5103.33
10:21,44,6.5,23.4,5101.99
10:22,42,6.5,23.5,5101.01
10:23,43,6.7,24.1,5101.54
10:24,44,6.8,24.2,5103.83
10:25,44,6.8,24.1,5104.53
10:26,44,6.7,23.8,5102.66
10:27,44,6.3,23.2,5103.12
10:28,44,6.2,23.0,5102.31
10:29,44,6.5,23.5,5099.75
10:30,44,6.7,23.8,5096.99
10:31,44,6.7,24.0,5094.4
10:32,44,5.7,22.0,5096.3
10:33,46,5.6,21.9,5100.6
10:34,48,4.7,20.0,5100.6
10:35,48,4.3,19.1,5101.44
10:36,48,3.3,16.1,5102.86
10:37,47,4.0,17.4,5100.97
10:38,47,3.8,17.0,5099.85
10:39,47,3.7,16.7,5099.98
10:40,46,3.8,17.2,5100.29
10:41,47,3.7,17.1,5100.88
10:42,47,4.1,18.0,5101.24
10:43,48,4.2,18.4,5101.6
10:44,48,4.2,18.5,5099.02
10:45,48,4.5,19.3,5099.13
10:46,48,3.9,17.9,5098.19
10:47,48,4.1,18.5,5098.66
10:48,48,3.9,18.2,5100.48
10:49,48,3.6,17.4,5102.25
10:50,49,2.9,15.3,5102.5
10:51,49,3.0,15.5,5098.52
10:52,49,3.3,16.4,5098.62
10:53,49,2.85,15.0,5099.77
10:54,49,2.65,14.5,5102.87
10:55,49,2.75,14.7,5104.58
10:56,49,2.7,14.6,5104.33
10:57,49,2.75,14.7,5104.88
10:58,49,3.0,15.5,5103.6
10:59,49,3.3,16.3,5103.75
11:00,49,3.1,16.0,5103.58
11:01,49,2.8,15.1,5104.64
11:02,49,2.6,14.4,5106.19
11:03,49,2.6,14.4,5108.54
11:04,49,2.45,14.0,5110.35
11:05,49,2.45,14.0,5107.21
11:06,49,2.85,15.2,5107.24
11:07,50,2.9,15.2,5105.09
11:08,50,3.4,17.0,5105.6
11:09,50,2.9,15.6,5104.73
11:10,51,3.2,16.3,5103.31
11:11,51,2.75,15.1,5101.79
11:12,51,2.95,15.7,5096.71
11:13,51,3.5,17.2,5095.26
11:14,51,3.5,17.6,5096.29
11:15,51,3.8,18.6,5096.72
11:16,50,4.2,19.8,5096.33
11:17,51,4.2,19.8,5096.5
11:18,50,4.2,19.7,5095.95
11:19,52,3.8,18.7,5096.96
11:20,52,3.8,18.8,5098.99
11:21,52,3.5,18.1,5097.43
11:22,52,3.9,19.1,5095.98
11:23,52,3.9,19.1,5096.04
11:24,52,3.7,18.5,5094.91
11:25,52,4.0,19.1,5095.8
11:26,50,4.1,19.5,5096.03
11:27,51,4.2,20.0,5097.41
11:28,51,4.3,20.1,5098.41
11:29,51,4.4,20.5,5099.32
11:30,51,4.4,20.6,5097.88
11:31,50,4.2,20.1,5096.83
11:32,51,4.1,19.8,5098.43
11:33,52,4.1,20.0,5098.14
11:34,52,3.6,18.7,5096.58
11:35,52,4.3,20.5,5096.85
11:36,52,4.1,20.1,5097.48
11:37,52,4.2,20.5,5097.42
11:38,52,4.2,20.5,5098.86
11:39,52,4.1,20.1,5098.45
11:40,52,4.1,20.1,5098.62
11:41,52,3.9,19.9,5097.95
11:42,54,3.5,18.7,5100.09
11:43,54,2.8,16.6,5100.31
11:44,54,2.75,16.6,5102.31
11:45,55,3.2,18.0,5104.06
11:46,54,3.2,18.1,5104.6
11:47,54,3.5,19.0,5103.07
11:48,53,3.5,18.9,5103.37
11:49,53,4.1,20.4,5105.34
11:50,52,4.1,20.4,5104.58
11:51,51,4.8,22.1,5103.64
11:52,50,4.8,22.1,5104.02
11:53,50,4.9,22.3,5102.53
11:54,51,5.0,22.6,5100.6
11:55,53,4.4,21.4,5101.35
11:56,54,3.6,19.2,5101.28
11:57,53,3.5,19.1,5101.05
11:58,53,3.6,19.4,5100.96
11:59,54,3.1,17.6,5102.13
12:00,53,3.6,19.0,5101.56
12:01,53,3.9,19.9,5098.16
12:02,54,3.3,18.2,5100.43
12:03,54,3.0,17.4,5100.18
12:04,54,2.8,17.0,5099.68
12:05,54,2.55,16.0,5101.02
12:06,53,2.3,15.0,5100.12
12:07,52,2.15,13.9,5099.99
12:08,51,1.85,12.7,5099.37
12:09,52,1.85,12.8,5100.68
12:10,52,1.9,12.9,5101.3
12:11,51,2.05,13.5,5102.18
12:12,51,1.95,13.1,5101.48
12:13,51,2.1,13.6,5101.65
12:14,52,1.9,13.0,5102.17
12:15,52,1.95,13.2,5102.88
12:16,53,2.25,14.6,5102.72
12:17,53,2.15,14.1,5102.82
12:18,52,2.15,14.0,5102.0
12:19,52,2.3,14.7,5102.54
12:20,51,1.85,12.9,5103.01
12:21,51,1.85,12.9,5102.08
12:22,52,2.0,13.6,5103.19
12:23,52,2.05,13.8,5103.72
12:24,51,1.75,12.2,5103.31
12:25,50,1.75,12.0,5103.54
12:26,50,1.55,11.2,5104.82
12:27,52,1.95,13.1,5103.53
12:28,51,1.75,12.2,5104.23
12:29,50,1.75,12.2,5103.75
12:30,50,1.65,11.7,5104.33
12:31,49,1.4,10.8,5103.99
12:32,48,1.35,10.3,5102.53
12:33,47,1.2,9.7,5103.29
12:34,47,1.2,9.7,5104.29
12:35,46,1.05,9.3,5105.56
12:36,47,1.1,9.4,5105.28
12:37,48,1.1,9.6,5106.24
12:38,48,1.2,10.0,5106.89
12:39,48,1.2,10.1,5107.54
12:40,50,1.2,10.2,5108.19
12:41,50,1.3,10.8,5108.16
12:42,49,1.2,10.2,5108.06
12:43,50,1.2,10.2,5107.87
12:44,51,1.3,10.8,5106.11
12:45,51,1.3,10.8,5107.04
12:46,51,1.2,10.4,5106.98
12:47,50,1.3,10.8,5107.84
12:48,49,1.1,9.9,5106.24
12:49,49,0.95,9.0,5107.24
12:50,49,1.05,9.7,5107.4
12:51,48,1.05,9.9,5108.02
12:52,48,0.95,9.1,5107.74
12:53,49,1.15,10.1,5108.06
12:54,48,1.0,9.2,5108.3
12:55,50,1.15,10.0,5108.57
12:56,51,1.25,10.8,5109.95
12:57,50,1.2,10.4,5109.95
12:58,51,1.15,10.0,5110.32
12:59,52,1.3,11.0,5110.15
13:00,52,1.25,10.9,5111.34
13:01,53,1.4,11.5,5111.54
13:02,53,1.45,11.7,5109.81
13:03,56,1.75,13.6,5111.48
13:04,57,1.75,13.8,5110.69
13:05,56,1.65,13.1,5110.58
13:06,57,1.9,14.2,5111.1
13:07,58,2.1,15.1,5111.8
13:08,59,2.0,15.2,5110.84
13:09,59,1.75,14.3,5109.87
13:10,59,1.6,13.6,5109.64
13:11,58,1.55,13.4,5111.66
13:12,58,1.6,13.6,5110.75
13:13,58,1.75,14.2,5110.31
13:14,59,1.7,13.9,5111.43
13:15,57,1.35,12.6,5111.66
13:16,55,1.1,11.2,5112.66
13:17,54,0.9,9.9,5110.73
13:18,51,0.85,9.2,5110.26
13:19,49,0.7,8.4,5110.35
13:20,51,0.7,8.5,5110.57
13:21,52,0.8,9.1,5111.2
13:22,52,0.8,9.2,5111.49
13:23,53,0.8,9.0,5112.63
13:24,50,0.75,8.8,5111.92
13:25,48,0.65,7.8,5112.43
13:26,49,0.65,7.9,5113.18
13:27,50,0.65,7.9,5113.37
13:28,53,0.75,8.8,5112.61
13:29,52,0.7,8.8,5111.84
13:30,50,0.7,8.5,5111.97
13:31,51,0.65,8.3,5110.94
13:32,50,0.65,8.3,5111.97
13:33,50,0.6,7.9,5112.3
13:34,49,0.55,7.3,5113.33
13:35,49,0.5,7.3,5113.02
13:36,51,0.6,7.9,5113.97
13:37,52,0.55,7.7,5113.92
13:38,53,0.6,8.3,5112.84
13:39,54,0.65,8.6,5112.94
13:40,56,0.65,8.7,5112.3
13:41,56,0.7,9.5,5110.16
13:42,57,0.65,8.7,5108.53
13:43,60,0.8,10.3,5110.24
13:44,61,0.8,10.2,5110.54
13:45,61,0.75,9.9,5110.32
13:46,60,0.8,10.4,5111.46
13:47,60,0.65,9.4,5111.68
13:48,60,0.75,10.1,5110.96
13:49,62,0.8,10.4,5112.01
13:50,62,0.8,10.8,5112.86
13:51,61,0.75,10.2,5113.01
13:52,61,0.65,9.3,5112.91
13:53,61,0.65,9.6,5112.47
13:54,58,0.65,9.4,5113.06
13:55,55,0.5,8.3,5112.41
13:56,53,0.45,7.4,5111.43
13:57,52,0.45,7.5,5111.84
13:58,48,0.4,6.7,5110.96
13:59,47,0.35,6.0,5109.69
14:00,45,0.35,6.1,5110.09
14:01,40,0.3,5.5,5109.44
14:02,40,0.25,5.0,5109.25
14:03,39,0.25,4.6,5109.3
14:04,40,0.25,4.5,5108.58
14:05,42,0.25,4.8,5107.6
14:06,42,0.25,4.9,5108.47
14:07,40,0.25,4.9,5108.29
14:08,38,0.25,4.6,5108.98
14:09,37,0.25,4.1,5109.77
14:10,39,0.25,4.2,5108.37
14:11,42,0.25,4.6,5107.71
14:12,46,0.3,5.5,5109.41
14:13,45,0.3,5.6,5108.94
14:14,44,0.25,5.3,5107.85
14:15,46,0.25,5.4,5107.8
14:16,43,0.25,5.1,5107.92
14:17,44,0.25,4.9,5109.15
14:18,44,0.25,5.1,5107.25
14:19,48,0.25,4.8,5106.83
14:20,50,0.25,5.9,5105.83
14:21,48,0.25,5.8,5106.27
14:22,52,0.25,5.7,5105.86
14:23,48,0.25,5.7,5106.1
14:24,46,0.2,4.8,5106.85
14:25,47,0.2,4.7,5105.88
14:26,49,0.25,5.2,5105.72
14:27,51,0.2,5.0,5105.57
14:28,53,0.25,5.8,5104.74
14:29,56,0.25,6.0,5104.11
14:30,58,0.25,6.2,5105.26
14:31,56,0.25,6.6,5104.8
14:32,57,0.25,6.8,5102.01
14:33,59,0.2,6.1,5102.98
14:34,60,0.25,6.9,5103.05
14:35,63,0.25,7.0,5102.02
14:36,59,0.25,7.2,5104.04
14:37,54,0.2,5.9,5105.09
14:38,51,0.2,5.3,5103.86
14:39,54,0.15,5.2,5104.87
14:40,54,0.2,5.7,5106.45
14:41,53,0.15,5.3,5106.48
14:42,52,0.15,5.2,5106.11
14:43,50,0.15,4.7,5106.93
14:44,49,0.15,4.4,5105.66
14:45,52,0.15,4.7,5106.01
14:46,50,0.15,5.0,5107.02
14:47,48,0.15,4.3,5105.11
14:48,48,0.15,4.0,5105.41
14:49,50,0.15,4.6,5104.78
14:50,47,0.15,4.2,5105.39
14:51,48,0.15,3.8,5106.19
14:52,53,0.15,4.3,5105.79
14:53,59,0.15,5.3,5105.88
14:54,63,0.15,5.7,5105.56
14:55,68,0.15,6.7,5104.64
14:56,71,0.2,7.5,5104.35
14:57,69,0.2,7.0,5105.34
14:58,69,0.2,6.9,5106.93
14:59,74,0.2,7.7,5108.0
15:00,74,0.2,8.8,5109.48
15:01,75,0.2,8.1,5109.41
15:02,74,0.2,7.8,5109.57
15:03,77,0.2,8.1,5109.36
15:04,77,0.2,9.3,5108.23
15:05,77,0.2,9.3,5108.47
15:06,77,0.2,9.1,5108.71
15:07,75,0.15,8.2,5109.02
15:08,78,0.15,7.7,5109.08
15:09,79,0.2,8.9,5110.2
15:10,78,0.15,8.5,5110.39
15:11,79,0.15,8.7,5111.01
15:12,78,0.15,8.6,5110.36
15:13,75,0.15,8.1,5109.53
15:14,73,0.15,7.5,5109.89
15:15,71,0.1,6.5,5109.44
15:16,73,0.1,6.8,5109.73
15:17,76,0.15,7.2,5109.61
15:18,79,0.1,7.2,5108.43
15:19,81,0.1,7.4,5108.63
15:20,86,0.15,9.7,5109.51
15:21,84,0.15,8.7,5110.41
15:22,84,0.15,8.2,5110.0
15:23,83,0.15,9.0,5110.44
15:24,82,0.15,8.4,5110.9
15:25,82,0.1,6.6,5111.43
15:26,84,0.1,8.1,5111.11
15:27,82,0.1,7.8,5111.29
15:28,83,0.1,7.4,5111.32
15:29,84,0.1,8.0,5111.51
15:30,82,0.1,7.3,5112.37
15:31,86,0.1,7.5,5109.66
15:32,91,0.1,8.9,5110.33
15:33,94,0.1,10.3,5109.42
15:34,94,0.25,13.5,5109.31
15:35,93,0.15,12.2,5108.22
15:36,92,0.2,14.0,5108.03
15:37,91,0.2,13.9,5108.07
15:38,92,0.1,11.4,5108.34
15:39,92,0.1,10.7,5107.26
15:40,93,0.15,11.9,5106.97
15:41,93,0.2,13.3,5106.4
15:42,92,0.1,11.8,5106.0
15:43,92,0.1,10.7,5106.32
15:44,93,0.1,10.8,5104.72
15:45,93,0.1,11.3,5101.42
15:46,94,0.1,11.4,5103.75
15:47,95,0.1,12.0,5103.45
15:48,94,0.1,11.5,5103.44
15:49,96,0.1,11.7,5105.24
15:50,94,0.1,12.5,5104.72
15:51,96,0.15,15.7,5104.91
15:52,97,0.1,13.4,5104.29
15:53,98,0.05,12.9,5103.52
15:54,99,0.05,15.7,5103.46
15:55,99,0.05,14.6,5102.59
15:56,99,0.05,14.6,5100.17
15:57,99,0.05,15.9,5100.21
15:58,99,0.05,17.3,5100.62
15:59,99,0.05,18.5,5101.43
